base_model,task,module,layer,module_type,basis_offdiag_fraction,basis_projection_residual_fraction,negative_aligned_fraction,lora_nuclear_norm,lora_frobenius_norm,lora_top1_nuclear_share,lora_top4_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,lora_condition_number,lora_s1,lora_s1_share,lora_s2,lora_s2_share,lora_s3,lora_s3_share,lora_s4,lora_s4_share,lora_s5,lora_s5_share,lora_s6,lora_s6_share,lora_s7,lora_s7_share,lora_s8,lora_s8_share,lora_s9,lora_s9_share,lora_s10,lora_s10_share,lora_s11,lora_s11_share,lora_s12,lora_s12_share,lora_s13,lora_s13_share,lora_s14,lora_s14_share,lora_s15,lora_s15_share,lora_s16,lora_s16_share,hns_nuclear_norm,hns_frobenius_norm,hns_top1_nuclear_share,hns_top4_nuclear_share,hns_top1_energy_share,hns_top4_energy_share,hns_effective_rank,hns_condition_number,hns_s1,hns_s1_share,hns_s2,hns_s2_share,hns_s3,hns_s3_share,hns_s4,hns_s4_share,hns_s5,hns_s5_share,hns_s6,hns_s6_share,hns_s7,hns_s7_share,hns_s8,hns_s8_share,hns_s9,hns_s9_share,hns_s10,hns_s10_share,hns_s11,hns_s11_share,hns_s12,hns_s12_share,hns_s13,hns_s13_share,hns_s14,hns_s14_share,hns_s15,hns_s15_share,hns_s16,hns_s16_share
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.19.mlp.gate_proj,19,gate_proj,6.463865031704216e-07,0.0,0.0,6.743104413151741,2.0112598420602024,0.17959245776201102,0.4743863270122841,0.36254305682214766,0.7197708312066939,13.488002434011454,7.030494711831176,1.2110106945037842,0.17959246039390564,0.9535267949104309,0.14140768349170685,0.5388876795768738,0.07991684973239899,0.49541136622428894,0.07346933335065842,0.46944496035575867,0.06961852312088013,0.41944700479507446,0.062203843146562576,0.36856359243392944,0.05465785041451454,0.34523630142211914,0.05119842290878296,0.29505157470703125,0.043756045401096344,0.27823951840400696,0.04126282036304474,0.270830363035202,0.0401640459895134,0.24996617436408997,0.0370698943734169,0.23471267521381378,0.034807804971933365,0.22849884629249573,0.033886298537254333,0.2120257318019867,0.03144334256649017,0.1722511351108551,0.0255447831004858,6.743104666471481,1.6857761836887875,0.062499078774262015,0.2500125883356316,0.06249815629633443,0.2500251807621755,15.999999837987978,1.0000456137854619,0.4214378297328949,0.06249907985329628,0.42159566283226013,0.06252248585224152,0.42138972878456116,0.062491945922374725,0.4214378297328949,0.06249907985329628,0.42145851254463196,0.06250214576721191,0.4213796555995941,0.06249045208096504,0.421577125787735,0.06251973658800125,0.421415239572525,0.06249573081731796,0.42139461636543274,0.062492672353982925,0.4214518964290619,0.06250116974115372,0.42140841484069824,0.06249471753835678,0.42138177156448364,0.06249076873064041,0.42144349217414856,0.06249992176890373,0.42145806550979614,0.06250207871198654,0.4214562177658081,0.06250181049108505,0.42141860723495483,0.06249623000621796
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.19.mlp.up_proj,19,up_proj,8.025668056494085e-07,0.0,0.0,5.818704232573509,1.688452342329213,0.18012570576327874,0.45118419944062055,0.38532425008612925,0.684433767022521,13.927551175660751,5.810165163020659,1.0480982065200806,0.18012571334838867,0.6395313143730164,0.10990957915782928,0.5141298174858093,0.08835812658071518,0.4235480725765228,0.07279079407453537,0.3996550142765045,0.06868454068899155,0.345965176820755,0.05945742875337601,0.32623109221458435,0.056065935641527176,0.3057374358177185,0.05254390463232994,0.2717781364917755,0.046707674860954285,0.2676578760147095,0.045999567955732346,0.2426552027463913,0.041702620685100555,0.23161838948726654,0.03980583697557449,0.22143755853176117,0.03805616497993469,0.21751803159713745,0.03738255426287651,0.18275247514247894,0.031407762318849564,0.18039043247699738,0.031001823022961617,5.818703651428223,1.4546759208500166,0.06249309579367068,0.2500006555922924,0.06248619166334868,0.2500013119984664,15.999999912087068,0.9998109584292916,0.3636288046836853,0.06249309703707695,0.3636590540409088,0.062498293817043304,0.3637426793575287,0.06251266598701477,0.3636491894721985,0.062496598809957504,0.3636975884437561,0.06250491738319397,0.36363810300827026,0.06249469518661499,0.3636285960674286,0.062493059784173965,0.36374086141586304,0.0625123530626297,0.36366498470306396,0.06249931454658508,0.36367443203926086,0.06250093877315521,0.3636285960674286,0.062493059784173965,0.3636961579322815,0.06250467151403427,0.36363035440444946,0.06249336153268814,0.36362898349761963,0.06249312683939934,0.36369770765304565,0.06250493973493576,0.3636975586414337,0.06250490993261337
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.19.self_attn.k_proj,19,k_proj,8.899676360056716e-07,0.0,0.0,2.835927575826645,1.4644403002174595,0.4822674858479228,0.7340074273781823,0.8722136794973695,0.9737535594440289,6.90688106605485,47.65196881442292,1.3676756620407104,0.48226746916770935,0.4164135456085205,0.14683502912521362,0.15605802834033966,0.05502891540527344,0.14144466817378998,0.049875978380441666,0.12786655128002167,0.045088086277246475,0.09263335913419724,0.0326642170548439,0.0857454463839531,0.0302354134619236,0.07279475033283234,0.025668760761618614,0.06805241107940674,0.023996524512767792,0.059821173548698425,0.02109404094517231,0.05070266127586365,0.017878685146570206,0.04752250388264656,0.016757303848862648,0.04135545343160629,0.014582689851522446,0.04031771421432495,0.014216763898730278,0.03882230073213577,0.013689453713595867,0.02870134636759758,0.010120620019733906,2.8359285593032837,0.7089821480070747,0.062498384265692424,0.2499783150065451,0.062496767130799546,0.24995662749015793,15.999999815378054,1.000176836577776,0.17724095284938812,0.062498386949300766,0.17722618579864502,0.062493178993463516,0.17724303901195526,0.06249912083148956,0.1772104650735855,0.062487635761499405,0.17724184691905975,0.062498703598976135,0.17723733186721802,0.062497109174728394,0.17730040848255157,0.06251934915781021,0.1772424727678299,0.062498923391103745,0.1772368848323822,0.06249695271253586,0.17726115882396698,0.06250551342964172,0.17727908492088318,0.06251183152198792,0.1773044317960739,0.06252077221870422,0.17723733186721802,0.062497109174728394,0.17722490429878235,0.0624927282333374,0.17723244428634644,0.062495388090610504,0.17720961570739746,0.06248733773827553
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.19.self_attn.o_proj,19,o_proj,7.47895841026323e-07,0.0,0.0,2.9052798114717007,1.3007353072786938,0.413081543504063,0.6364441008292363,0.8512745638699359,0.935289009273001,8.886804883036277,25.93281108272925,1.2001174688339233,0.4130815267562866,0.24499079585075378,0.08432605862617493,0.21841460466384888,0.07517850399017334,0.1855253279209137,0.06385798752307892,0.1572781354188919,0.0541352778673172,0.15486934781074524,0.05330617353320122,0.11695236712694168,0.0402551107108593,0.1076279804110527,0.03704565018415451,0.09059783816337585,0.031183859333395958,0.080865778028965,0.027834074571728706,0.07474039494991302,0.0257257129997015,0.06480874121189117,0.022307228296995163,0.05898066610097885,0.020301198586821556,0.05480864644050598,0.018865186721086502,0.04842376336455345,0.016667503863573074,0.046277955174446106,0.01592891477048397,2.9052788466215134,0.7263197187327212,0.062497708941966615,0.24998775324176473,0.062495416749991324,0.24997550289990758,15.99999984410664,0.9998716637919575,0.1815732717514038,0.062497708946466446,0.18158306181430817,0.06250108033418655,0.181571364402771,0.06249704957008362,0.18155643343925476,0.06249191239476204,0.181565523147583,0.06249504163861275,0.18157415091991425,0.06249801069498062,0.18156121671199799,0.06249355897307396,0.1815568506717682,0.06249205395579338,0.18165449798107147,0.0625256672501564,0.18157300353050232,0.062497615814208984,0.18162257969379425,0.06251467764377594,0.18159016966819763,0.06250352412462234,0.18157163262367249,0.06249714270234108,0.18155691027641296,0.06249207630753517,0.1815716028213501,0.062497131526470184,0.181596577167511,0.06250572949647903
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.19.self_attn.q_proj,19,q_proj,7.214382655825283e-07,0.0,0.0,4.4846992418169975,1.7985828036524238,0.28898322829616657,0.6914082945887267,0.5192195656489176,0.9428907960174254,9.247090434345468,21.307833169167697,1.2960028648376465,0.28898322582244873,1.0360599756240845,0.23102106153964996,0.4132225513458252,0.09214052557945251,0.3554728627204895,0.07926347851753235,0.20484410226345062,0.04567622020840645,0.19163601100444794,0.04273107275366783,0.15642443299293518,0.03487958014011383,0.1293950080871582,0.0288525503128767,0.12164359539747238,0.027124136686325073,0.11008433252573013,0.02454664744436741,0.10278666019439697,0.022919408977031708,0.08711531013250351,0.019425006583333015,0.07872719317674637,0.017554620280861855,0.07282175123691559,0.01623782329261303,0.06763975322246552,0.015082338824868202,0.06082283705472946,0.013562300242483616,4.484697699546814,1.12117444077176,0.06249473191000695,0.2499721759788068,0.062489462493328145,0.24994434914565375,15.999999773316972,0.9996398690092614,0.280269980430603,0.06249473616480827,0.2802315354347229,0.06248616427183151,0.2802838981151581,0.06249783933162689,0.2802642285823822,0.0624934546649456,0.28028374910354614,0.062497805804014206,0.28028404712677,0.06249787285923958,0.2802838981151581,0.06249783933162689,0.28036409616470337,0.06251572072505951,0.2803816795349121,0.06251964718103409,0.2802550792694092,0.062491413205862045,0.2802947163581848,0.0625002533197403,0.2802838385105133,0.062497828155756,0.28023120760917664,0.06248608976602554,0.2803593873977661,0.06251467019319534,0.28025540709495544,0.062491487711668015,0.28037095069885254,0.06251724809408188
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.19.self_attn.v_proj,19,v_proj,8.095469425355535e-07,0.0005124786111067722,0.0,1.4371402505785227,0.5832134347126243,0.35702783646701136,0.6137274849838825,0.7740115172125742,0.913211961095474,9.898521852947853,23.332950024241985,0.5130990743637085,0.3570278286933899,0.15411606431007385,0.10723801702260971,0.12362580001354218,0.08602208644151688,0.09117153286933899,0.06343955546617508,0.08356547355651855,0.05814705789089203,0.07225403934717178,0.0502762608230114,0.05971665680408478,0.04155242070555687,0.055529605597257614,0.03863896057009697,0.04930513724684715,0.034307811409235,0.043092451989650726,0.029984861612319946,0.038458067923784256,0.02676013670861721,0.038099002093076706,0.026510288938879967,0.037964534014463425,0.026416722685098648,0.028615452349185944,0.0199113842099905,0.026537036523222923,0.01846516877412796,0.021990321576595306,0.015301444567739964,1.4371406063437462,0.3592851560123488,0.06250143508146133,0.24998500827521952,0.06250286865579663,0.24997001335006802,15.999999802887693,1.0000851938624915,0.08982335031032562,0.0625014379620552,0.08980792760848999,0.06249070540070534,0.08980759978294373,0.06249047815799713,0.08982472866773605,0.06250239163637161,0.08980774134397507,0.06249057501554489,0.08980835229158401,0.062490999698638916,0.08981963992118835,0.062498852610588074,0.08980785310268402,0.06249065324664116,0.08980806171894073,0.0624907985329628,0.08982928842306137,0.0625055655837059,0.08985109627246857,0.06252074241638184,0.08984556794166565,0.06251689791679382,0.08984313160181046,0.06251519918441772,0.0898246020078659,0.06250230967998505,0.08981596678495407,0.06249629706144333,0.08981569856405258,0.062496110796928406
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.2.mlp.down_proj,2,down_proj,8.19244165105404e-07,0.0,0.0,11.89833079278469,4.456264039229606,0.2812981087374129,0.6178317859539691,0.5641100945993157,0.900940887071959,10.435465035795499,15.35157923917472,3.346977949142456,0.28129810094833374,2.268690586090088,0.19067300856113434,1.001818060874939,0.08419819921255112,0.7336803674697876,0.0616624616086483,0.6943304538726807,0.05835528299212456,0.6093488335609436,0.05121297016739845,0.49714910984039307,0.04178309813141823,0.4028274118900299,0.03385579213500023,0.36328014731407166,0.030532026663422585,0.3497065603733063,0.029391229152679443,0.32020729780197144,0.02691195160150528,0.3020898401737213,0.025389261543750763,0.28118106722831726,0.023631976917386055,0.26195356249809265,0.022015992552042007,0.24706780910491943,0.02076491340994835,0.21802173554897308,0.01832372508943081,11.898337721824646,2.974584466931785,0.06249262915658836,0.24997638274317277,0.062485257650004254,0.2499527617211118,15.999999803811711,0.999892034321063,0.743558406829834,0.062492627650499344,0.7435857057571411,0.0624949187040329,0.7435990571975708,0.06249604374170303,0.743560254573822,0.06249278038740158,0.7436539530754089,0.06250065565109253,0.7436263561248779,0.062498338520526886,0.743639349937439,0.062499430030584335,0.7435082197189331,0.062488406896591187,0.7435874342918396,0.06249506399035454,0.7436735033988953,0.06250230222940445,0.7438561916351318,0.06251765042543411,0.7438990473747253,0.06252125650644302,0.7436044216156006,0.06249649450182915,0.7438481450080872,0.06251697987318039,0.7434989809989929,0.062487632036209106,0.7436386942863464,0.06249937415122986
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.2.mlp.gate_proj,2,gate_proj,7.877957614303975e-07,0.0,0.0,15.529752433300018,4.422087187974683,0.17290367957312539,0.43329223720105237,0.3687083169326245,0.6518689870524664,14.192963851408525,5.171375133404421,2.6851513385772705,0.17290367186069489,1.5751450061798096,0.10142756253480911,1.301505446434021,0.08380722254514694,1.1671193838119507,0.07515376806259155,1.0643647909164429,0.068537138402462,0.9575451016426086,0.061658747494220734,0.9237436056137085,0.059482183307409286,0.8326089382171631,0.05361379310488701,0.78254634141922,0.05039013549685478,0.720556378364563,0.04639844596385956,0.6494084000587463,0.04181704670190811,0.646554172039032,0.041633255779743195,0.6050585508346558,0.038961246609687805,0.5588398575782776,0.035985108464956284,0.5403715968132019,0.034795891493558884,0.5192335247993469,0.03343475982546806,15.529763579368591,3.882440904247151,0.06250653482957368,0.25000219730705875,0.06251307003954226,0.2500043945226111,15.999999961241008,1.0000502302053997,0.9707117080688477,0.0625065341591835,0.970609188079834,0.06249992921948433,0.9706238508224487,0.06250087171792984,0.9705302715301514,0.06249484792351723,0.9707124829292297,0.06250657886266708,0.9705357551574707,0.06249520182609558,0.9705288410186768,0.062494758516550064,0.9706767797470093,0.06250428408384323,0.9706590175628662,0.0625031366944313,0.9706136584281921,0.06250021606683731,0.9705789685249329,0.06249798461794853,0.9705377817153931,0.06249533221125603,0.9706995487213135,0.06250575184822083,0.9705303907394409,0.062494855374097824,0.970552384853363,0.06249627470970154,0.9706629514694214,0.0625033900141716
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.2.mlp.up_proj,2,up_proj,7.532012070402922e-07,0.0,0.0,14.844585627317429,4.31499882556326,0.18801965034288914,0.44534660123854763,0.4183899809338499,0.6821155877078982,13.970861478393187,5.9029684111137515,2.791073799133301,0.18801964819431305,1.4421247243881226,0.09714819490909576,1.2319282293319702,0.08298838883638382,1.1458590030670166,0.07719036936759949,0.9433874487876892,0.06355094909667969,0.9007450938224792,0.06067835912108421,0.8113164305686951,0.05465403199195862,0.7759662866592407,0.05227268114686012,0.7693085074424744,0.0518241822719574,0.7079024910926819,0.0476875901222229,0.6534349322319031,0.04401840269565582,0.5899248123168945,0.03974006697535515,0.5743757486343384,0.03869260847568512,0.5352665185928345,0.036058031022548676,0.49914613366127014,0.0336247943341732,0.47282546758651733,0.03185171261429787,14.844587922096252,3.711147018917615,0.06249637975549556,0.25000976306614453,0.06249275842765619,0.25001952734788535,15.999999834479866,0.9999147506659342,0.9277330040931702,0.062496379017829895,0.9280062317848206,0.0625147819519043,0.9279118180274963,0.06250842660665512,0.9276408553123474,0.06249016895890236,0.9276586771011353,0.06249137222766876,0.927638828754425,0.062490034848451614,0.9278189539909363,0.0625021681189537,0.9278525710105896,0.06250443309545517,0.9277921915054321,0.06250036507844925,0.9277141690254211,0.06249510869383812,0.9281183481216431,0.06252233684062958,0.9277945160865784,0.06250052154064178,0.9276580214500427,0.06249132752418518,0.9276427626609802,0.062490299344062805,0.927794873714447,0.06250054389238358,0.9278120994567871,0.0625017061829567
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.2.self_attn.k_proj,2,k_proj,8.979291453363985e-07,0.0,0.0,2.844144780188799,0.9462191450264902,0.23499190309945417,0.5668154141013719,0.49891405122810917,0.8371992881176301,11.889861365357932,12.03228001678532,0.6683509945869446,0.2349918931722641,0.3583129346370697,0.12598265707492828,0.33220669627189636,0.11680372059345245,0.25323447585105896,0.08903712779283524,0.19943568110466003,0.07012148946523666,0.14899778366088867,0.052387550473213196,0.12946219742298126,0.04551884904503822,0.12477455288171768,0.043870676308870316,0.1033666655421257,0.03634367138147354,0.09742548316717148,0.034254755824804306,0.08847169578075409,0.031106607988476753,0.07776407152414322,0.02734181098639965,0.07507460564374924,0.026396196335554123,0.06795292347669601,0.023892216384410858,0.06376752257347107,0.02242063172161579,0.05554649606347084,0.019530123099684715,2.844144955277443,0.7110362514762295,0.06250955866796633,0.24998545979608863,0.0625191165720677,0.24997091547908606,15.9999997152012,0.9998638191088691,0.17778624594211578,0.06250955909490585,0.1777382344007492,0.06249267980456352,0.17774257063865662,0.06249420717358589,0.1777278333902359,0.06248902529478073,0.17772364616394043,0.06248755007982254,0.17775027453899384,0.062496915459632874,0.17775499820709229,0.06249857321381569,0.1777251958847046,0.062488097697496414,0.17775745689868927,0.06249944120645523,0.17775003612041473,0.06249682977795601,0.17772403359413147,0.06248768791556358,0.17772427201271057,0.06248776987195015,0.17780081927776337,0.06251468509435654,0.17780974507331848,0.06251782178878784,0.1778191328048706,0.06252112239599228,0.1778104603290558,0.06251807510852814
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.2.self_attn.o_proj,2,o_proj,8.931938552462944e-07,0.0,0.0,6.938039377331734,2.073644639758096,0.15846561745490037,0.4964567342440085,0.28110912819195416,0.7404062788670007,13.322977231466869,6.634193483705667,1.0994406938552856,0.15846562385559082,1.0726630687713623,0.15460607409477234,0.7226461172103882,0.10415711253881454,0.5496864914894104,0.07922793179750443,0.46015411615371704,0.06632336229085922,0.42674243450164795,0.06150764226913452,0.3714926838874817,0.05354433134198189,0.33183300495147705,0.0478280670940876,0.3151448369026184,0.0454227514564991,0.30889058113098145,0.044521305710077286,0.2700645625591278,0.03892520070075989,0.23788292706012726,0.03428676724433899,0.21257267892360687,0.03063872456550598,0.2040993869304657,0.02941744402050972,0.18900245428085327,0.027241479605436325,0.16572333872318268,0.023886192589998245,6.938040494918823,1.7345101491537365,0.06249118349529013,0.24997361706605212,0.06248236640256944,0.24994723021594015,15.999999765492014,0.9994734722123655,0.4335663616657257,0.06249118596315384,0.43357619643211365,0.062492601573467255,0.4336186945438385,0.062498729676008224,0.43356582522392273,0.06249110773205757,0.4335976839065552,0.062495701014995575,0.43357038497924805,0.0624917671084404,0.43365123867988586,0.06250341981649399,0.4336097538471222,0.06249744072556496,0.4337758719921112,0.06252138316631317,0.4337385892868042,0.06251601129770279,0.433565616607666,0.062491077929735184,0.4336440861225128,0.06250239163637161,0.4336237907409668,0.06249946355819702,0.43357518315315247,0.062492456287145615,0.43356645107269287,0.062491197139024734,0.433794766664505,0.06252410262823105
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.2.self_attn.q_proj,2,q_proj,9.362099111143974e-07,0.0,0.0,6.139272674918175,1.87529607575925,0.18043543074670107,0.5079580183588278,0.3489295880112631,0.7455374907084428,12.940267284911574,8.205640462981565,1.1077423095703125,0.180435448884964,0.8473100066184998,0.13801473379135132,0.5858393311500549,0.09542488306760788,0.5776011347770691,0.09408299624919891,0.49826958775520325,0.0811610221862793,0.38178613781929016,0.062187522649765015,0.3404446542263031,0.0554535835981369,0.3194062411785126,0.05202672630548477,0.2418656349182129,0.03939646854996681,0.21949809789657593,0.03575311228632927,0.2049693614244461,0.03338658809661865,0.18658587336540222,0.030392181128263474,0.17382530868053436,0.028313666582107544,0.16476289927959442,0.026837529614567757,0.15436843037605286,0.025144418701529503,0.1349976658821106,0.02198919653892517,6.139271557331085,1.5348179138525666,0.06249058918852191,0.25003578402053556,0.06248117779769625,0.2500715750399263,15.99999974440113,0.9995518998715566,0.383646696805954,0.06249058619141579,0.3837342858314514,0.0625048577785492,0.38384273648262024,0.0625225231051445,0.38381385803222656,0.06251781433820724,0.3836405575275421,0.0624895878136158,0.3836600184440613,0.06249275803565979,0.38376954197883606,0.06251059472560883,0.3836703598499298,0.062494441866874695,0.38363903760910034,0.0624893382191658,0.38369524478912354,0.06249849498271942,0.3837108910083771,0.06250104308128357,0.38365674018859863,0.06249222159385681,0.3836386501789093,0.06248927488923073,0.3836958110332489,0.06249858811497688,0.3836384415626526,0.06248924136161804,0.38381868600845337,0.06251860409975052
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.2.self_attn.v_proj,2,v_proj,8.591489848181419e-07,0.0,0.0,3.1070961132645607,0.9696612017776458,0.18907763756644075,0.5371404042172473,0.3670706596903546,0.7974905100007798,12.688357253395182,8.296109157304281,0.5874823927879333,0.18907763063907623,0.4515478312969208,0.14532792568206787,0.3496444523334503,0.11253093928098679,0.2802721858024597,0.0902038961648941,0.19266626238822937,0.062008462846279144,0.1643846333026886,0.05290619283914566,0.15957584977149963,0.05135851725935936,0.15024049580097198,0.04835398867726326,0.135475292801857,0.04360189661383629,0.11917450278997421,0.03835558891296387,0.11208942532539368,0.036075297743082047,0.09542521834373474,0.030712025240063667,0.08516715466976166,0.02741052955389023,0.0787210687994957,0.025335896760225296,0.07441513985395432,0.023950058966875076,0.07081420719623566,0.022791121155023575,3.107097402215004,0.7767743559411121,0.06250147202503555,0.2500124727969414,0.06250294321775562,0.2500249485227754,15.999999889035989,0.9998285339855231,0.19419816136360168,0.06250147521495819,0.19418396055698395,0.06249690055847168,0.19417816400527954,0.06249503791332245,0.19425281882286072,0.06251906603574753,0.19419555366039276,0.06250063329935074,0.1941782385110855,0.06249506026506424,0.19417840242385864,0.06249511241912842,0.19421254098415375,0.06250610202550888,0.19418016076087952,0.062495678663253784,0.1941651850938797,0.062490858137607574,0.19419553875923157,0.06250062584877014,0.19416677951812744,0.06249137222766876,0.19419170916080475,0.06249939650297165,0.19421066343784332,0.06250549852848053,0.19417805969715118,0.06249500438570976,0.19423146545886993,0.06251218914985657
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.20.mlp.down_proj,20,down_proj,9.184695136959532e-07,0.0,0.0,3.8360528610646725,1.4950598856027224,0.30050190534950716,0.6553138403652694,0.5944925936215608,0.9207146123140565,9.746476338158532,21.976622878182237,1.1527411937713623,0.30050191283226013,0.7245274782180786,0.18887317180633545,0.34686559438705444,0.09042252600193024,0.2896842658519745,0.0755162313580513,0.22018103301525116,0.057397808879613876,0.17777976393699646,0.04634445160627365,0.1583099067211151,0.041268959641456604,0.14569807052612305,0.037981245666742325,0.1077599823474884,0.028091371059417725,0.10077520459890366,0.0262705460190773,0.08742949366569519,0.022791525349020958,0.07894592732191086,0.0205799899995327,0.06889266520738602,0.01795925758779049,0.06453806161880493,0.016824079677462578,0.05947115644812584,0.015503215603530407,0.05245306342840195,0.013673706911504269,3.8360539972782135,0.9590135176164134,0.062493102580317275,0.24996744204262117,0.06248620353749701,0.24993488029223745,15.999999694752526,0.9997834231521334,0.23972691595554352,0.06249310448765755,0.23970571160316467,0.06248757615685463,0.23975059390068054,0.0624992772936821,0.2397053837776184,0.062487490475177765,0.23973055183887482,0.062494054436683655,0.2397291660308838,0.062493693083524704,0.23975029587745667,0.06249919906258583,0.23970796167850494,0.062488164752721786,0.23981629312038422,0.06251640617847443,0.23983389139175415,0.06252098828554153,0.23983065783977509,0.06252014636993408,0.23971597850322723,0.062490254640579224,0.23973795771598816,0.06249598413705826,0.2397053837776184,0.062487490475177765,0.23982840776443481,0.06251956522464752,0.23977884650230408,0.06250664591789246
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.20.mlp.gate_proj,20,gate_proj,7.153614476598659e-07,0.0,0.0,6.517603859305382,2.3627610726191506,0.30702362145187145,0.5404955059785672,0.7172654088278133,0.8581881269301701,11.495725091066666,12.177005928513266,2.001058340072632,0.3070236146450043,0.5958793759346008,0.09142614156007767,0.5022543668746948,0.07706119865179062,0.4235435128211975,0.06498454511165619,0.3514312505722046,0.05392031371593475,0.3404060900211334,0.052228718996047974,0.3131287097930908,0.04804353043437004,0.2817635238170624,0.04323115199804306,0.263313353061676,0.04040032997727394,0.2582080364227295,0.03961702063679695,0.2393917292356491,0.036730021238327026,0.2206055074930191,0.033847641199827194,0.20066624879837036,0.030788347125053406,0.19145242869853973,0.029374664649367332,0.17017048597335815,0.02610936388373375,0.16433089971542358,0.025213392451405525,6.517603009939194,1.6294007755396303,0.06249491442323504,0.24997934675686148,0.062489827491908595,0.2499586896206688,15.999999773623323,0.9995446672904515,0.40731704235076904,0.0624949149787426,0.40729808807373047,0.0624920055270195,0.4072842001914978,0.06248987466096878,0.4073668122291565,0.06250254809856415,0.40743252635002136,0.06251263618469238,0.4072842597961426,0.062489885836839676,0.40728917717933655,0.062490638345479965,0.40732094645500183,0.06249551475048065,0.40736135840415955,0.06250171363353729,0.40736016631126404,0.06250153481960297,0.4073243737220764,0.062496040016412735,0.40728381276130676,0.062489815056324005,0.40729212760925293,0.06249109283089638,0.4074115455150604,0.06250941753387451,0.40747398138046265,0.06251899152994156,0.40750259160995483,0.06252338737249374
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.20.mlp.up_proj,20,up_proj,8.824711038800027e-07,0.0,0.0,5.950540453195572,2.035124269024762,0.2717616363304493,0.5290734490658584,0.6314038926273778,0.828613428332029,12.002487843034853,12.797301572757904,1.617128610610962,0.27176162600517273,0.6441893577575684,0.10825728625059128,0.5085324645042419,0.0854598805308342,0.3784225285053253,0.06359464675188065,0.3723907470703125,0.06258099526166916,0.30663689970970154,0.051530931144952774,0.2971391975879669,0.04993482306599617,0.2836572229862213,0.04766915366053581,0.2427915334701538,0.04080159217119217,0.22614486515522003,0.03800408914685249,0.21784240007400513,0.03660884127020836,0.20485612750053406,0.03442647308111191,0.19763973355293274,0.033213745802640915,0.17827387154102325,0.02995927259325981,0.14853008091449738,0.024960771203041077,0.1263648122549057,0.02123585343360901,5.9505413472652435,1.4876353622049772,0.06250759921386122,0.2500326506075477,0.06251519721786523,0.25006530510439934,15.999999726944552,1.0002680855135886,0.3719540536403656,0.06250759959220886,0.3720209300518036,0.06251883506774902,0.3718492090702057,0.06248997896909714,0.372005432844162,0.0625162348151207,0.3719894587993622,0.06251354515552521,0.37202179431915283,0.06251898407936096,0.3718230426311493,0.062485579401254654,0.37186503410339355,0.06249263882637024,0.371855229139328,0.06249098852276802,0.37189343571662903,0.06249741092324257,0.37189215421676636,0.06249719485640526,0.3718514144420624,0.062490347772836685,0.3718251883983612,0.062485940754413605,0.3718843162059784,0.0624958798289299,0.3719562888145447,0.06250797212123871,0.37185436487197876,0.06249084323644638
Llama-3.1-8B-Instruct,commonsense,base_model.model.model.layers.20.self_attn.k_proj,20,k_proj,1.008191710474668e-06,0.0,0.0,1.9104822874069214,0.645370522442938,0.2274984218116149,0.5725064779508816,0.4535493592750461,0.8427453855020627,11.648810188138334,10.886550224900846,0.43463170528411865,0.22749842703342438,0.32479819655418396,0.17000848054885864,0.18611428141593933,0.0974174365401268,0.1482193022966385,0.07758213579654694,0.14165441691875458,0.07414589077234268,0.10704740136861801,0.05603161081671715,0.08312486112117767,0.04350988194346428,0.0710541307926178,0.0371917262673378,0.06594610214233398,0.0345180407166481,0.06236077472567558,0.03264137730002403,0.056707777082920074,0.02968244068324566,0.051355622708797455,0.02688097208738327,0.04837850481271744,0.02532266639173031,0.047125596553087234,0.024666858837008476,0.04203988239169121,0.022004853934049606,0.03992373123764992,0.02089720033109188,1.910483218729496,0.47762081200446416,0.06251926984511162,0.25003457111462646,0.06253854371397963,0.2500691462215519,15.999999754723241,1.0004427070104596,0.11944201588630676,0.06251926720142365,0.11940190941095352,0.06249827519059181,0.11944101750850677,0.06251874566078186,0.11940190941095352,0.06249827519059181,0.1193835586309433,0.06248867139220238,0.11938927322626114,0.06249166280031204,0.1193794459104538,0.062486518174409866,0.11940205097198486,0.06249834969639778,0.119394451379776,0.062494371086359024,0.11938006430864334,0.06248684227466583,0.1193971261382103,0.062495771795511246,0.11943695694208145,0.06251662224531174,0.11939521878957748,0.06249477341771126,0.11942187696695328,0.062508724629879,0.11942718178033829,0.06251150369644165,0.11938916146755219,0.06249160319566727
